Timestamp,Driver,Scuderia,Track_Temperature,Speed,Anno,Circuito,Giri_Totali,Lunghezza_Circuito,Posizione,Giro_in_Corso,Distanza_dal_precedente,Distanza_dal_successivo,Metri_Percorsi,Percentuale_Completamento_Giro,Tempo_Trascorso_Dal_Giro,Temperatura_Esterna,Pioggia,Tipo_Gomma
0 days 00:05:18.500000,HAM,Mercedes,47.4,60,2023,Monaco,78,3337,5.0,1.0,-12.393611111123391,-30.524166666662495,12759.355833333319,82.36007891319504,00:00,25.8,0,MEDIUM
0 days 00:05:19,HAM,Mercedes,47.4,58,2023,Monaco,78,3337,5.0,1.0,-13.455833333346163,-30.457777777774027,12763.206388888873,82.47546865114992,00:00,25.8,0,MEDIUM
0 days 00:05:19.500000,HAM,Mercedes,47.4,67,2023,Monaco,78,3337,5.0,1.0,-21.311388888900183,-31.92444444444118,12776.995277777763,82.88868078447,00:00,25.8,0,MEDIUM
0 days 00:05:20,HAM,Mercedes,47.4,77,2023,Monaco,78,3337,5.0,1.0,-24.289166666676465,-33.924444444443,12786.995277777763,83.18835114707113,00:00,25.8,0,MEDIUM
0 days 00:05:20.500000,HAM,Mercedes,47.4,92,2023,Monaco,78,3337,5.0,1.0,-23.666944444454202,-35.968888888886795,12795.173055555542,83.43341491026499,00:00,25.8,0,MEDIUM
0 days 00:05:21,HAM,Mercedes,47.4,107,2023,Monaco,78,3337,5.0,1.0,-19.313888888898873,-39.395555555553074,12812.56944444443,83.95473312689334,00:00,25.8,0,MEDIUM
0 days 00:05:21.500000,HAM,Mercedes,47.4,88,2023,Monaco,78,3337,5.0,1.0,-16.66944444445471,-37.52888888888447,12826.880555555541,84.3835947124825,00:00,25.8,0,MEDIUM
0 days 00:05:22,HAM,Mercedes,47.4,77,2023,Monaco,78,3337,5.0,1.0,-18.313888888898873,-35.15111111110673,12840.158333333318,84.78149036060289,00:00,25.8,0,MEDIUM
0 days 00:05:22.500000,HAM,Mercedes,47.4,75,2023,Monaco,78,3337,5.0,1.0,-19.813888888898873,-34.65111111110673,12844.324999999984,84.90635301168668,00:00,25.8,0,MEDIUM
0 days 00:05:23,HAM,Mercedes,47.4,83,2023,Monaco,78,3337,5.0,1.0,-26.88055555556457,-34.98444444444067,12857.624999999985,85.30491459394622,00:00,25.8,0,MEDIUM
0 days 00:05:23.500000,HAM,Mercedes,47.4,99,2023,Monaco,78,3337,5.0,1.0,-35.48055555556493,-37.82888888888556,12872.580555555542,85.75308826956972,00:00,25.8,0,MEDIUM
0 days 00:05:24,HAM,Mercedes,47.4,118,2023,Monaco,78,3337,5.0,1.0,-40.458333333343035,-40.58444444444103,12883.06944444443,86.06740918323138,00:00,25.8,0,MEDIUM
0 days 00:05:24.500000,HAM,Mercedes,47.4,147,2023,Monaco,78,3337,5.0,1.0,-48.8472222222299,-45.562222222219134,12906.402777777766,86.76664002930077,00:00,25.8,0,MEDIUM
0 days 00:05:25,HAM,Mercedes,47.4,174,2023,Monaco,78,3337,5.0,1.0,-55.73611111111677,-50.43999999999869,12934.391666666656,87.6053840775144,00:00,25.8,0,MEDIUM
0 days 00:05:25.500000,HAM,Mercedes,47.4,192,2023,Monaco,78,3337,5.0,1.0,-59.649722222227865,-53.955277777777155,12957.338333333324,88.2930276695632,00:00,25.8,0,MEDIUM
0 days 00:05:26,HAM,Mercedes,47.4,207,2023,Monaco,78,3337,5.0,1.0,-63.77194444445013,-56.74416666666548,12986.749444444435,89.1743915026801,00:00,25.8,0,MEDIUM
0 days 00:05:26.500000,HAM,Mercedes,47.4,218,2023,Monaco,78,3337,5.0,1.0,-66.3275000000067,-58.39972222221877,13008.271666666657,89.81934871641164,00:00,25.8,0,MEDIUM
0 days 00:05:27,HAM,Mercedes,47.4,233,2023,Monaco,78,3337,5.0,1.0,-69.88305555556326,-60.73305555555089,13048.760555555544,91.03268071787664,00:00,25.8,0,MEDIUM
0 days 00:05:27.500000,HAM,Mercedes,47.4,241,2023,Monaco,78,3337,5.0,1.0,-71.79416666667385,-61.977499999995416,13075.360555555546,91.82980388239574,00:00,25.8,0,MEDIUM
0 days 00:05:28,HAM,Mercedes,47.4,252,2023,Monaco,78,3337,5.0,1.0,-74.28777777778487,-63.14611111110571,13114.16222222221,92.99257483434853,00:00,25.8,0,MEDIUM
0 days 00:05:28.500000,HAM,Mercedes,47.4,259,2023,Monaco,78,3337,5.0,1.0,-76.13222222222976,-63.77944444443892,13151.27333333332,94.10468484666826,00:00,25.8,0,MEDIUM
0 days 00:05:29,HAM,Mercedes,47.4,263,2023,Monaco,78,3337,5.0,1.0,-75.77666666667392,-64.04611111110535,13174.651111111098,94.80524756101582,00:00,25.8,0,MEDIUM
0 days 00:05:29.500000,HAM,Mercedes,47.4,260,2023,Monaco,78,3337,5.0,1.0,-70.61000000000786,-62.8461111111028,13212.306666666655,95.93367295974392,00:00,25.8,0,MEDIUM
0 days 00:05:30,HAM,Mercedes,47.4,251,2023,Monaco,78,3337,5.0,1.0,-58.332222222230484,-58.801666666657184,13248.562222222208,97.02014450770777,00:00,25.8,0,MEDIUM
0 days 00:05:30.500000,HAM,Mercedes,47.4,232,2023,Monaco,78,3337,5.0,1.0,-45.321111111119535,-54.301666666657184,13280.351111111098,97.97276329370987,00:00,25.8,0,MEDIUM
0 days 00:05:31,HAM,Mercedes,47.4,171,2023,Monaco,78,3337,5.0,1.0,-34.798888888897636,-48.03499999998894,13309.051111111097,98.8328172343751,00:00,25.8,0,MEDIUM
0 days 00:05:31.500000,HAM,Mercedes,47.4,125,2023,Monaco,78,3337,5.0,1.0,-27.198888888897272,-42.52388888887799,13338.606666666652,99.71850963939623,00:00,25.8,0,MEDIUM
0 days 00:05:32,HAM,Mercedes,47.4,111,2023,Monaco,78,3337,5.0,1.0,-26.233611111121718,-39.927777777766096,13352.32027777776,0.12946592081991506,00:00,25.8,0,MEDIUM
0 days 00:05:32.500000,HAM,Mercedes,47.4,105,2023,Monaco,78,3337,5.0,1.0,-27.87805555556588,-39.54999999998836,13367.709166666651,0.5906253121561604,00:00,25.8,0,MEDIUM
0 days 00:05:33,HAM,Mercedes,47.4,105,2023,Monaco,78,3337,5.0,1.0,-30.811388888898364,-39.63888888887777,13377.042499999985,0.8703176505839081,00:00,25.8,0,MEDIUM
0 days 00:05:33.500000,HAM,Mercedes,47.4,111,2023,Monaco,78,3337,5.0,1.0,-36.03361111112099,-40.86111111109858,13389.375833333317,1.239911097791943,00:00,25.8,0,MEDIUM
0 days 00:05:34,HAM,Mercedes,47.4,133,2023,Monaco,78,3337,5.0,1.0,-44.18916666667428,-45.03888888887741,13411.931388888874,1.9158342489923195,00:00,25.8,0,MEDIUM
0 days 00:05:34.500000,HAM,Mercedes,47.4,147,2023,Monaco,78,3337,5.0,1.0,-48.90222222223019,-47.84666666665544,13426.672222222209,2.3575733359966677,00:00,25.8,0,MEDIUM
0 days 00:05:35,HAM,Mercedes,47.4,172,2023,Monaco,78,3337,5.0,1.0,-55.16888888889662,-51.95777777776675,13452.538888888876,3.1327206739249505,00:00,25.8,0,MEDIUM
0 days 00:05:35.500000,HAM,Mercedes,47.4,188,2023,Monaco,78,3337,5.0,1.0,-59.65777777778567,-55.5133333333215,13477.072222222207,3.8679119635063417,00:00,25.8,0,MEDIUM
0 days 00:05:36,HAM,Mercedes,47.4,205,2023,Monaco,78,3337,5.0,1.0,-64.2911111111207,-58.27999999998792,13510.572222222207,4.871807678220157,00:00,25.8,0,MEDIUM
0 days 00:05:36.500000,HAM,Mercedes,47.4,220,2023,Monaco,78,3337,5.0,1.0,-68.32444444445537,-60.579999999987194,13546.638888888874,5.952618786001622,00:00,25.8,0,MEDIUM
0 days 00:05:37,HAM,Mercedes,47.4,226,2023,Monaco,78,3337,5.0,1.0,-70.62444444445646,-61.579999999987194,13569.23888888887,6.629873805480098,00:00,25.8,0,MEDIUM
0 days 00:05:37.500000,HAM,Mercedes,47.4,237,2023,Monaco,78,3337,5.0,1.0,-73.19111111112397,-63.13555555554194,13605.794444444426,7.725335464322014,00:00,25.8,0,MEDIUM
0 days 00:05:38,HAM,Mercedes,47.4,246,2023,Monaco,78,3337,5.0,1.0,-75.28000000001339,-64.03555555554158,13638.205555555538,8.696600406219298,00:00,25.8,0,MEDIUM
0 days 00:05:38.500000,HAM,Mercedes,47.4,251,2023,Monaco,78,3337,5.0,1.0,-77.08000000001266,-64.70222222220946,13671.472222222206,9.693503812472468,00:00,25.8,0,MEDIUM
0 days 00:05:39,HAM,Mercedes,47.4,254,2023,Monaco,78,3337,5.0,1.0,-77.61250000001382,-65.05722222220902,13699.690555555539,10.53912363067242,00:00,25.8,0,MEDIUM
0 days 00:05:39.500000,HAM,Mercedes,47.4,257,2023,Monaco,78,3337,5.0,1.0,-72.3236111111255,-65.2905555555426,13742.768333333313,11.830036959344124,00:00,25.8,0,MEDIUM
0 days 00:05:40,HAM,Mercedes,47.4,244,2023,Monaco,78,3337,5.0,1.0,-66.37916666668025,-63.42388888887763,13773.057222222204,12.737705190956056,00:00,25.8,0,MEDIUM
0 days 00:05:40.500000,HAM,Mercedes,47.4,226,2023,Monaco,78,3337,5.0,1.0,-57.934722222234996,-58.53499999998894,13808.934999999981,13.812855858555029,00:00,25.8,0,MEDIUM
0 days 00:05:41,HAM,Mercedes,47.4,202,2023,Monaco,78,3337,5.0,1.0,-51.76611111112652,-53.58999999998741,13836.626944444424,14.642701361834709,00:00,25.8,0,MEDIUM
0 days 00:05:41.500000,HAM,Mercedes,47.4,186,2023,Monaco,78,3337,5.0,1.0,-47.49944444445828,-51.01222222221077,13857.826944444427,15.278002530549198,00:00,25.8,0,MEDIUM
0 days 00:05:42,HAM,Mercedes,47.4,167,2023,Monaco,78,3337,5.0,1.0,-43.33277777779222,-47.65666666665493,13885.904722222203,16.119410315319254,00:00,25.8,0,MEDIUM
0 days 00:05:42.500000,HAM,Mercedes,47.4,156,2023,Monaco,78,3337,5.0,1.0,-40.2661111111247,-46.32333333332099,13912.704722222205,16.922526887090335,00:00,25.8,0,MEDIUM
0 days 00:05:43,HAM,Mercedes,47.4,148,2023,Monaco,78,3337,5.0,1.0,-39.96611111112361,-45.80111111110091,13934.304722222205,17.569814870308807,00:00,25.8,0,MEDIUM
0 days 00:05:43.500000,HAM,Mercedes,47.4,147,2023,Monaco,78,3337,5.0,1.0,-40.47722222223456,-45.66777777776588,13950.593611111095,18.057944594279142,00:00,25.8,0,MEDIUM
0 days 00:05:44,HAM,Mercedes,47.4,148,2023,Monaco,78,3337,5.0,1.0,-39.366111111125065,-46.42333333331953,13973.393611111094,18.741193021009718,00:00,25.8,0,MEDIUM
0 days 00:05:44.500000,HAM,Mercedes,47.4,151,2023,Monaco,78,3337,5.0,1.0,-36.13277777779149,-47.51222222220895,13996.715833333317,19.44009090000951,00:00,25.8,0,MEDIUM
0 days 00:05:45,HAM,Mercedes,47.4,145,2023,Monaco,78,3337,5.0,1.0,-34.17722222223529,-47.42333333331953,14009.604722222206,19.826332700695414,00:00,25.8,0,MEDIUM
0 days 00:05:45.500000,HAM,Mercedes,47.4,134,2023,Monaco,78,3337,5.0,1.0,-33.399444444456094,-45.867777777764786,14024.493611111095,20.272508573901547,00:00,25.8,0,MEDIUM
0 days 00:05:46,HAM,Mercedes,47.4,124,2023,Monaco,78,3337,5.0,1.0,-35.17611111112274,-43.93749999998545,14049.702499999983,21.027944261312047,00:00,25.8,0,MEDIUM
0 days 00:05:46.500000,HAM,Mercedes,47.4,126,2023,Monaco,78,3337,5.0,1.0,-37.865000000014334,-43.73749999998472,14063.56916666665,21.443487164118963,00:00,25.8,0,MEDIUM
0 days 00:05:47,HAM,Mercedes,47.4,136,2023,Monaco,78,3337,5.0,1.0,-43.15388888890266,-44.970833333318296,14082.858055555538,22.021517996869587,00:00,25.8,0,MEDIUM
0 days 00:05:47.500000,HAM,Mercedes,47.4,163,2023,Monaco,78,3337,5.0,1.0,-49.5966666666809,-49.22277777776253,14110.825555555539,22.859621083474345,00:00,25.8,0,MEDIUM
0 days 00:05:48,HAM,Mercedes,47.4,173,2023,Monaco,78,3337,5.0,1.0,-51.930000000013024,-51.478333333318005,14124.281111111093,23.262844204707616,00:00,25.8,0,MEDIUM
0 days 00:05:48.500000,HAM,Mercedes,47.4,194,2023,Monaco,78,3337,5.0,1.0,-50.13000000001375,-56.24499999998625,14155.914444444428,24.210801451735936,00:00,25.8,0,MEDIUM
0 days 00:05:49,HAM,Mercedes,47.4,202,2023,Monaco,78,3337,5.0,1.0,-42.574444444459004,-58.133888888874935,14178.358888888872,24.883394932240684,00:00,25.8,0,MEDIUM
0 days 00:05:49.500000,HAM,Mercedes,47.4,180,2023,Monaco,78,3337,5.0,1.0,-33.65222222223565,-57.54499999998734,14201.214444444427,25.568308194319073,00:00,25.8,0,MEDIUM
0 days 00:05:50,HAM,Mercedes,47.4,132,2023,Monaco,78,3337,5.0,1.0,-20.063333333348055,-48.656111111096834,14233.392222222205,26.532580827755602,00:00,25.8,0,MEDIUM
0 days 00:05:50.500000,HAM,Mercedes,47.4,109,2023,Monaco,78,3337,5.0,1.0,-16.66333333334842,-44.156111111095015,14244.292222222204,26.859221522990833,00:00,25.8,0,MEDIUM
0 days 00:05:51,HAM,Mercedes,47.4,86,2023,Monaco,78,3337,5.0,1.0,-13.263333333348783,-38.07833333331655,14259.669999999982,27.320047947257475,00:00,25.8,0,MEDIUM
0 days 00:05:51.500000,HAM,Mercedes,47.4,77,2023,Monaco,78,3337,5.0,1.0,-12.063333333349874,-35.94499999998334,14270.336666666648,27.639696334032003,00:00,25.8,0,MEDIUM
0 days 00:05:52,HAM,Mercedes,47.4,75,2023,Monaco,78,3337,5.0,1.0,-12.2855555555725,-34.833888888872025,14278.669999999982,27.889421636199636,00:00,25.8,0,MEDIUM
0 days 00:05:52.500000,HAM,Mercedes,47.4,68,2023,Monaco,78,3337,5.0,1.0,-15.79916666668396,-34.26805555553801,14287.828888888871,28.16388639163533,00:00,25.8,0,MEDIUM
0 days 00:05:53,HAM,Mercedes,47.4,79,2023,Monaco,78,3337,5.0,1.0,-22.865833333351475,-35.53472222220262,14302.017777777759,28.589085339459363,00:00,25.8,0,MEDIUM
0 days 00:05:53.500000,HAM,Mercedes,47.4,91,2023,Monaco,78,3337,5.0,1.0,-27.665833333352566,-37.62361111109203,14311.662222222203,28.878100755834673,00:00,25.8,0,MEDIUM
0 days 00:05:54,HAM,Mercedes,47.4,116,2023,Monaco,78,3337,5.0,1.0,-26.871666666685996,-41.27583333331313,14327.561111111092,29.35454333566353,00:00,25.8,0,MEDIUM
0 days 00:05:54.500000,HAM,Mercedes,47.4,135,2023,Monaco,78,3337,5.0,1.0,-18.79388888890753,-46.12027777775984,14348.061111111094,29.968867578995923,00:00,25.8,0,MEDIUM
0 days 00:05:55,HAM,Mercedes,47.4,108,2023,Monaco,78,3337,5.0,1.0,-12.549444444461187,-45.39805555553903,14362.394444444428,30.398395098724233,00:00,25.8,0,MEDIUM
0 days 00:05:55.500000,HAM,Mercedes,47.4,88,2023,Monaco,78,3337,5.0,1.0,-8.638333333350602,-41.36472222220618,14373.149999999983,30.72070722205524,00:00,25.8,0,MEDIUM
0 days 00:05:56,HAM,Mercedes,47.4,69,2023,Monaco,78,3337,5.0,1.0,-4.471666666684541,-36.36472222220618,14385.594444444429,31.0936303399589,00:00,25.8,0,MEDIUM
0 days 00:05:56.500000,HAM,Mercedes,47.4,55,2023,Monaco,78,3337,5.0,1.0,-2.4494444444626424,-33.642499999983556,14394.61666666665,31.36399960043903,00:00,25.8,0,MEDIUM
0 days 00:05:57,HAM,Mercedes,47.4,53,2023,Monaco,78,3337,5.0,1.0,-1.64944444446337,-32.74249999998392,14399.91666666665,31.522824892617614,00:00,25.8,0,MEDIUM
0 days 00:05:57.500000,HAM,Mercedes,47.4,48,2023,Monaco,78,3337,5.0,1.0,-1.8827777777987649,-32.031388888870424,14406.983333333315,31.734591948855723,00:00,25.8,0,MEDIUM
0 days 00:05:58,HAM,Mercedes,47.4,45,2023,Monaco,78,3337,5.0,1.0,-5.438333333353512,-32.031388888870424,14414.594444444427,31.962674391502148,00:00,25.8,0,MEDIUM
0 days 00:05:58.500000,HAM,Mercedes,47.4,52,2023,Monaco,78,3337,5.0,1.0,-9.31611111113125,-32.56472222220327,14420.561111111094,32.14147770785418,00:00,25.8,0,MEDIUM
0 days 00:05:59,HAM,Mercedes,47.4,58,2023,Monaco,78,3337,5.0,1.0,-12.427222222242563,-33.63138888886897,14425.716666666649,32.295974428128524,00:00,25.8,0,MEDIUM
0 days 00:05:59.500000,HAM,Mercedes,47.4,80,2023,Monaco,78,3337,5.0,1.0,-14.799444444464825,-37.126666666647,14439.176111111094,32.69931408783619,00:00,25.8,0,MEDIUM
0 days 00:06:00,HAM,Mercedes,47.4,94,2023,Monaco,78,3337,5.0,1.0,-12.666111111133432,-40.682222222201744,14451.531666666648,33.069573469183325,00:00,25.8,0,MEDIUM
0 days 00:06:00.500000,HAM,Mercedes,47.4,87,2023,Monaco,78,3337,5.0,1.0,-10.796111111132632,-41.70472222220087,14463.422499999982,33.425906502846345,00:00,25.8,0,MEDIUM
0 days 00:06:01,HAM,Mercedes,47.4,78,2023,Monaco,78,3337,5.0,1.0,-11.67388888891037,-40.22694444442277,14478.389166666648,33.874413145539336,00:00,25.8,0,MEDIUM
0 days 00:06:01.500000,HAM,Mercedes,47.4,78,2023,Monaco,78,3337,5.0,1.0,-14.607222222244673,-40.10472222220051,14487.922499999982,34.16009889121913,00:00,25.8,0,MEDIUM
0 days 00:06:02,HAM,Mercedes,47.4,87,2023,Monaco,78,3337,5.0,1.0,-17.607222222244673,-41.6936111110881,14501.233611111093,34.55899344054817,00:00,25.8,0,MEDIUM
0 days 00:06:02.500000,HAM,Mercedes,47.4,92,2023,Monaco,78,3337,5.0,1.0,-17.82944444446548,-42.69361111108992,14506.344722222206,34.71215829254437,00:00,25.8,0,MEDIUM
0 days 00:06:03,HAM,Mercedes,47.4,115,2023,Monaco,78,3337,5.0,1.0,-14.718333333354167,-47.126944444424225,14523.300277777762,35.2202660406881,00:00,25.8,0,MEDIUM
0 days 00:06:03.500000,HAM,Mercedes,47.4,99,2023,Monaco,78,3337,5.0,1.0,-11.140555555575702,-48.8380555555359,14539.633611111096,35.70972763293664,00:00,25.8,0,MEDIUM
0 days 00:06:04,HAM,Mercedes,47.4,88,2023,Monaco,78,3337,5.0,1.0,-10.029444444464389,-46.39361111109247,14549.411388888873,36.00273865414664,00:00,25.8,0,MEDIUM
0 days 00:06:04.500000,HAM,Mercedes,47.4,77,2023,Monaco,78,3337,5.0,1.0,-12.051666666688106,-43.10472222220233,14565.055833333317,36.47155628808263,00:00,25.8,0,MEDIUM
0 days 00:06:05,HAM,Mercedes,47.4,81,2023,Monaco,78,3337,5.0,1.0,-14.640555555575702,-42.32694444442495,14574.77805555554,36.76290247394486,00:00,25.8,0,MEDIUM
0 days 00:06:05.500000,HAM,Mercedes,47.4,86,2023,Monaco,78,3337,5.0,1.0,-17.307222222241762,-42.77138888886839,14582.422499999984,36.99198381779995,00:00,25.8,0,MEDIUM
0 days 00:06:06,HAM,Mercedes,47.4,107,2023,Monaco,78,3337,5.0,1.0,-22.820277777796946,-46.11138888886853,14598.184722222206,37.46433090267324,00:00,25.8,0,MEDIUM
0 days 00:06:06.500000,HAM,Mercedes,47.4,140,2023,Monaco,78,3337,5.0,1.0,-30.342500000018845,-53.911388888867805,14622.695833333317,38.198856258115576,00:00,25.8,0,MEDIUM
0 days 00:06:07,HAM,Mercedes,47.4,160,2023,Monaco,78,3337,5.0,1.0,-33.89500000001863,-60.158888888869114,14642.295833333319,38.786210168813874,00:00,25.8,0,MEDIUM
0 days 00:06:07.500000,HAM,Mercedes,47.4,180,2023,Monaco,78,3337,5.0,1.0,-37.89500000001681,-67.90333333331546,14667.540277777764,39.54271135084698,00:00,25.8,0,MEDIUM
0 days 00:06:08,HAM,Mercedes,47.4,194,2023,Monaco,78,3337,5.0,1.0,-41.49500000001535,-73.76999999998407,14693.051388888876,40.30720374254948,00:00,25.8,0,MEDIUM
0 days 00:06:08.500000,HAM,Mercedes,47.4,209,2023,Monaco,78,3337,5.0,1.0,-44.69500000001426,-77.80333333331873,14718.062499999987,41.056712616121885,00:00,25.8,0,MEDIUM
0 days 00:06:09,HAM,Mercedes,47.4,222,2023,Monaco,78,3337,5.0,1.0,-47.483888888902584,-82.20333333332019,14749.929166666654,42.011662171610844,00:00,25.8,0,MEDIUM
0 days 00:06:09.500000,HAM,Mercedes,47.4,238,2023,Monaco,78,3337,5.0,1.0,-50.43944444445697,-86.5922222222107,14794.184722222211,43.337870009655724,00:00,25.8,0,MEDIUM
0 days 00:06:10,HAM,Mercedes,47.4,245,2023,Monaco,78,3337,5.0,1.0,-51.70611111112339,-88.69222222220924,14818.518055555545,44.067067891985175,00:00,25.8,0,MEDIUM
0 days 00:06:10.500000,HAM,Mercedes,47.4,251,2023,Monaco,78,3337,5.0,1.0,-52.60611111112303,-90.75888888887675,14843.451388888876,44.8142459960706,00:00,25.8,0,MEDIUM
0 days 00:06:11,HAM,Mercedes,47.4,257,2023,Monaco,78,3337,5.0,1.0,-54.39500000001135,-93.01444444443223,14883.118055555544,46.00293843438848,00:00,25.8,0,MEDIUM
0 days 00:06:11.500000,HAM,Mercedes,47.4,259,2023,Monaco,78,3337,5.0,1.0,-56.26166666667996,-94.03666666665413,14920.373611111101,47.11937701861256,00:00,25.8,0,MEDIUM
0 days 00:06:12,HAM,Mercedes,47.4,264,2023,Monaco,78,3337,5.0,1.0,-58.10611111112485,-95.10333333332164,14955.495833333322,48.17188592548162,00:00,25.8,0,MEDIUM
0 days 00:06:12.500000,HAM,Mercedes,47.2,270,2023,Monaco,78,3337,5.0,1.0,-60.124722222235505,-95.92444444443208,14997.28749999999,49.42425831585225,00:00,25.9,0,MEDIUM
0 days 00:06:13,HAM,Mercedes,47.2,275,2023,Monaco,78,3337,5.0,1.0,-59.791388888903384,-96.81333333332077,15027.843055555542,50.33991775713342,00:00,25.9,0,MEDIUM
0 days 00:06:13.500000,HAM,Mercedes,47.2,265,2023,Monaco,78,3337,5.0,1.0,-55.84694444445813,-95.84666666665544,15066.565277777769,51.500307994539064,00:00,25.9,0,MEDIUM
0 days 00:06:14,HAM,Mercedes,47.2,252,2023,Monaco,78,3337,5.0,1.0,-46.112500000013824,-92.06499999998778,15109.360277777769,52.78274731129065,00:00,25.9,0,MEDIUM
0 days 00:06:14.500000,HAM,Mercedes,47.2,218,2023,Monaco,78,3337,5.0,1.0,-35.52361111112623,-84.89833333332172,15139.926944444433,53.698739719641374,00:00,25.9,0,MEDIUM
0 days 00:06:15,HAM,Mercedes,47.2,174,2023,Monaco,78,3337,5.0,1.0,-24.712500000016007,-72.14277777776624,15168.160277777766,54.54480904338526,00:00,25.9,0,MEDIUM
0 days 00:06:15.500000,HAM,Mercedes,47.2,146,2023,Monaco,78,3337,5.0,1.0,-19.31250000001637,-64.04277777776588,15182.760277777767,54.98232777278294,00:00,25.9,0,MEDIUM
0 days 00:06:16,HAM,Mercedes,47.2,133,2023,Monaco,78,3337,5.0,1.0,-16.045833333349947,-59.77611111109945,15191.626944444433,55.24803549428928,00:00,25.9,0,MEDIUM
0 days 00:06:16.500000,HAM,Mercedes,47.2,90,2023,Monaco,78,3337,5.0,1.0,-11.15694444446126,-46.576111111098726,15213.626944444433,55.90731029201179,00:00,25.9,0,MEDIUM
0 days 00:06:17,HAM,Mercedes,47.2,83,2023,Monaco,78,3337,5.0,1.0,-9.912500000016735,-44.00944444443121,15220.082499999988,56.100764159424266,00:00,25.9,0,MEDIUM
0 days 00:06:17.500000,HAM,Mercedes,47.2,73,2023,Monaco,78,3337,5.0,1.0,-7.7236111111287755,-41.30944444443048,15234.482499999987,56.5322894815699,00:00,25.9,0,MEDIUM
0 days 00:06:18,HAM,Mercedes,47.2,68,2023,Monaco,78,3337,5.0,1.0,-8.14583333335031,-40.00944444442939,15245.20472222221,56.85360270369224,00:00,25.9,0,MEDIUM
0 days 00:06:18.500000,HAM,Mercedes,47.2,64,2023,Monaco,78,3337,5.0,1.0,-9.790277777796291,-39.609444444427936,15250.982499999987,57.02674557986177,00:00,25.9,0,MEDIUM
0 days 00:06:19,HAM,Mercedes,47.2,70,2023,Monaco,78,3337,5.0,1.0,-14.745833333352493,-40.07611111109509,15260.760277777767,57.319756601071816,00:00,25.9,0,MEDIUM
0 days 00:06:19.500000,HAM,Mercedes,47.2,86,2023,Monaco,78,3337,5.0,1.0,-20.401111111132195,-42.605833333316696,15271.539166666655,57.642767955248864,00:00,25.9,0,MEDIUM
0 days 00:06:20,HAM,Mercedes,47.2,116,2023,Monaco,78,3337,5.0,1.0,-30.615555555576066,-49.427222222208,15293.8936111111,58.312664402490256,00:00,25.9,0,MEDIUM
0 days 00:06:20.500000,HAM,Mercedes,47.2,126,2023,Monaco,78,3337,5.0,1.0,-33.39333333335344,-51.81611111109851,15300.893611111102,58.5224336563111,00:00,25.9,0,MEDIUM
0 days 00:06:21,HAM,Mercedes,47.2,153,2023,Monaco,78,3337,5.0,1.0,-40.948888888908186,-58.42722222220982,15325.3936111111,59.256626044683834,00:00,25.9,0,MEDIUM
0 days 00:06:21.500000,HAM,Mercedes,47.2,178,2023,Monaco,78,3337,5.0,1.0,-46.660000000018044,-64.53833333332295,15356.149166666659,60.17827889321723,00:00,25.9,0,MEDIUM
0 days 00:06:22,HAM,Mercedes,47.2,196,2023,Monaco,78,3337,5.0,1.0,-49.40444444446257,-68.38277777776784,15379.715833333326,60.88450204774727,00:00,25.9,0,MEDIUM
0 days 00:06:22.500000,HAM,Mercedes,47.2,208,2023,Monaco,78,3337,5.0,1.0,-47.56000000001768,-71.04944444443572,15402.293611111103,61.5610911330867,00:00,25.9,0,MEDIUM
0 days 00:06:23,HAM,Mercedes,47.2,201,2023,Monaco,78,3337,5.0,1.0,-39.69333333335089,-72.02722222221564,15434.093611111104,62.51404288615835,00:00,25.9,0,MEDIUM
0 days 00:06:23.500000,HAM,Mercedes,47.2,180,2023,Monaco,78,3337,5.0,1.0,-33.03777777779578,-68.87166666666053,15461.415833333325,63.33280891019854,00:00,25.9,0,MEDIUM
0 days 00:06:24,HAM,Mercedes,47.2,152,2023,Monaco,78,3337,5.0,1.0,-31.448888888908186,-60.782777777771116,15487.726944444437,64.12127493090912,00:00,25.9,0,MEDIUM
0 days 00:06:24.500000,HAM,Mercedes,47.2,146,2023,Monaco,78,3337,5.0,1.0,-32.837777777795054,-57.33833333332768,15504.060277777771,64.61073652315767,00:00,25.9,0,MEDIUM
0 days 00:06:25,HAM,Mercedes,47.2,149,2023,Monaco,78,3337,5.0,1.0,-35.74888888890564,-56.73833333332732,15520.482499999995,65.10286185196267,00:00,25.9,0,MEDIUM
0 days 00:06:25.500000,HAM,Mercedes,47.2,162,2023,Monaco,78,3337,5.0,1.0,-40.193333333349074,-58.56055555555031,15541.593611111104,65.73549928412059,00:00,25.9,0,MEDIUM
